PCA_0,PCA_1,targets
-0.23616604858521936,0.5085328803985679,1
0.31951202214469376,-0.0045058223801601694,0
0.3459205692013095,-0.02555775090493873,0
-0.3150099168443361,0.5694245911037625,1
-0.38309541584466206,-0.5235831367236373,1
-0.40428539239584005,-0.5087350433129906,1
0.5092108761609534,0.001588992102242181,0
-0.48128386186732386,0.26136949393731823,1
-0.2703579972649311,0.5231253762707594,1
-0.35959507532179036,-0.4708666635603139,1
-0.26512271264123244,0.5885695194311616,1
-0.2607794941603331,0.547250113556915,1
0.5932744633293445,0.0005233382740465482,0
0.42161317714688745,0.08098354907214225,0
0.4543970785500116,-0.005528613460414886,0
-0.2117235980068226,-0.4848421042584058,1
0.2386908756571215,0.011506618365578411,0
-0.4231159168828553,0.3099269766475282,1
-0.12800957380166522,-0.40781976979517265,1
0.4192830802379005,0.06212249004894843,0
-0.4569711170319011,-0.4299836797703743,1
0.4697433751370003,-0.04399312651719986,0
0.49947259213077094,0.02500226797499388,0
-0.49363254629997416,0.12269927552764968,1
-0.37879842773022654,-0.41057654281688644,1
0.5706134094034682,-0.09987524586713718,0
0.5703344466691384,-0.010649996804346728,0
-0.4634112617402356,-0.05468237828347355,1
0.5366902281205173,-0.07985900937981215,0
0.4791630016740462,0.024035013598506474,0
-0.4044317214547651,0.4053246903529781,1
-0.36055513525762267,-0.4648894949403251,1
-0.5093698867162576,0.1622957038197425,1
-0.4721192352913025,0.20928035834606776,1
-0.2981124473065021,-0.5137492361167406,1
-0.37565590028862395,0.540293043943196,1
-0.4470339555709586,-0.3629622450306979,1
-0.389435372468815,-0.4779402785079675,1
-0.32376708797782733,0.5269670560976224,1
-0.44874114703644674,-0.1949660093983753,1
0.3435897380750095,0.04412445931841335,0
0.5044439469706258,0.005518088358940823,0
0.4395010569756292,-0.017293851748745145,0
-0.2463633769783867,0.4961751819584342,1
-0.14049092575254185,0.4916292704454809,1
0.4156762630407145,0.013867041155276653,0
-0.49759100234856973,0.11683820258889004,1
-0.3056898526044654,0.38503803063291936,1
-0.5113813201147053,-0.016977771433206203,1
-0.49073949000843164,0.11976407238981263,1
0.4677812919947607,-0.039463042396822426,0
0.45630741093098387,0.0006142985210583019,0
0.41310755200998517,0.03222813185948201,0
-0.37323033828404867,-0.4965321613503106,1
0.49638698033070455,-0.01342276077349862,0
0.5959081904961053,-0.026943143503540157,0
-0.370332375604089,-0.4683944398149521,1
-0.5325774256932897,-0.09271754930064711,1
-0.13040187144756554,-0.4951962596370189,1
0.5228427035752684,0.004353613014006911,0
0.41611816967894677,0.06204055163183764,0
0.35848432110563355,0.07493690049314415,0
-0.2062538659096816,0.5161780900467937,1
-0.43582726738651645,0.43778653992753847,1
0.39054562352531125,0.008608828242874863,0
0.447127866770955,-0.06979742937646231,0
-0.37220140778179706,-0.37837261064182637,1
-0.462507326986072,-0.28725020714909877,1
0.4681450772774213,-0.050609218258495986,0
-0.2487035002887895,-0.48787877326689433,1
-0.46347512435463456,-0.0773822011076849,1
-0.25573522616832944,-0.4691879177265019,1
0.36226033291113313,-0.009352389275400321,0
0.5633549409309915,-0.020804942634823995,0
0.390841326841611,-0.03590658995226165,0
-0.28594460883163564,0.5957784530105041,1
0.507879535797864,-0.008584185317998887,0
0.3355298131710139,-0.03403152962899012,0
0.4742355710054666,-0.00891895155958523,0
0.4123917944666609,-0.011393908719772368,0
-0.2178235308573418,-0.511615523969991,1
-0.4245798462661632,0.4205923099728207,1
0.4431633260146899,-0.031095143521265356,0
-0.3150343401918692,0.5865401351732472,1
0.36319109012903894,-0.0134066337667951,0
-0.36256845699872403,0.5375026047510221,1
-0.4709397629010164,-0.07083744845091604,1
0.4145977881930943,-0.05607143966730372,0
0.43618859273994764,-0.021007788471857976,0
-0.15300618928846962,0.48149774129863687,1
-0.5078337156796011,-0.2412138718992169,1
0.33988014363335106,-0.031789949057779786,0
-0.2911165004992073,0.546998742268418,1
0.38795001421523506,-0.031178274346752296,0
-0.3227743314777776,0.5498638801100592,1
-0.3342791466301164,-0.5609432185840806,1
0.31571700854881657,0.05715538503325682,0
-0.21133564801188542,0.465176187506465,1
-0.33352796586835093,0.19320140247004686,1
0.40374766962694447,-0.02144190266613824,0
-0.316253453918743,0.575513394752057,1
0.007838267790832723,-0.06540269413361773,0
-0.4345131296408093,0.13372994651727652,1
0.46252430050803844,0.011206418777826506,0
-0.3344852071444699,-0.5026873076036175,1
-0.2969993592986784,0.5768332951556421,1
-0.529376188234596,-0.15492272476653,1
-0.21597181277604968,0.48393576190704934,1
-0.47233161160610965,0.25283575604622344,1
0.33661274497959043,-0.018744153686217593,0
-0.445784994204249,-0.15702486706591814,1
-0.35455576351321627,0.5612925392478152,1
-0.04235305742377339,-0.18541721174382236,1
0.5145569409228069,0.0008293990125437062,0
0.5041389143768236,0.005772323768236971,0
0.544371976286246,0.01613997938279055,0
-0.4594044819208835,0.43310607466980394,1
-0.42872650231502113,-0.32803972399101305,1
-0.493732157711879,-0.11300485620343373,1
-0.38730180971780587,0.4634916974995227,1
-0.3813024443616328,-0.4670714460532555,1
0.4412162141799955,-0.07427761918874473,0
0.36274242492461845,0.10740080020640508,0
-0.19633184578424367,0.5010649096052019,1
0.4955590398146176,0.009050277938851074,0
0.4149964498394014,0.09827100925671849,0
-0.2697397522388788,-0.5270793154861854,1
0.3258829154800643,0.05589431773211194,0
0.4502970736588725,0.02543397231416105,0
0.4734513647857498,0.03818875779641591,0
-0.5142741192427629,-0.25549439278831354,1
-0.44308320039199695,0.4098690497111038,1
0.20350739359546605,0.07100316701931425,0
-0.2643879328017736,0.584616352629163,1
0.47137571893779834,0.03918889343785388,0
-0.4971478069599077,-0.3642417180822933,1
-0.33872461716592805,0.534631901261859,1
0.4021757122226618,-0.04108106759838497,0
0.46141755401035073,-0.032136217563701996,0
-0.5257205696777759,-0.1807233823176143,1
-0.344126646241653,0.15146626959048795,1
0.4527711463151166,-0.03526637674215094,0
0.5134384178733578,-0.05988300301722551,0
-0.26238447724295433,-0.5277733022590083,1
-0.4618090536347681,0.3244782930590297,1
-0.3408142136363218,-0.5013641221598167,1
0.5050581969076774,0.04092350635255405,0
0.333944334888719,0.10709866574188305,0
-0.397466228045398,-0.46274899944201164,1
-0.394318322337135,0.49991073939034497,1
-0.5158933335666565,-0.042078596021951686,1
0.5541861038177247,0.038952791535009315,0
-0.42277305552084815,0.4139843502599029,1
0.3946730246573199,0.07854339893392466,0
-0.436533993174121,0.34767788090580953,1
0.5907477424898577,-0.012791821763927772,0
-0.3885382645116922,-0.5316869731161817,1
0.5206358241893925,-0.01669072414277229,0
0.306062644951595,0.0339138148443242,0
0.47190145496926744,0.037133508384833126,0
-0.46370137880121665,0.05357335238294957,1
0.547247004056789,-0.008038523680668125,0
-0.055959235489646014,0.3332297715118733,1
0.3386809271992716,0.06907426191989204,0
-0.21246611482064776,-0.46711239672786775,1
-0.4645993153338579,-0.17754759259123837,1
-0.35120817375129054,0.4591181792799194,1
0.3675167108815776,0.053935666960287953,0
0.4982202957865994,-0.043390261236250754,0
-0.4588066987791293,0.3332412072190094,1
-0.40010160728429267,-0.02971928605440546,1
-0.1005344642913792,-0.37488103728693833,1
0.5133901983923297,0.04551589218230288,0
-0.26853999034141457,0.3956175488567633,1
-0.4429732420679969,-0.4470714346608787,1
-0.11223632391479682,0.4178324476036696,1
0.5468987607324662,-0.0210504028317108,0
0.42967477377558927,0.013544438261580267,0
-0.3068162410497758,0.5445250552371995,1
0.48562576806307256,-0.01690225305284243,0
-0.4864921938308036,-0.35086817269840814,1
0.43739230738344576,-0.035416250105816595,0
0.5064004260811802,0.002047752965081471,0
0.3923074169593094,-0.032642445037986884,0
-0.5107107868318908,-0.2134770227593566,1
-0.47992899149647167,0.40382196115139923,1
-0.1472326157774012,0.5096581033169701,1
0.36461656706713114,-0.05769227524881335,0
-0.3440205825792755,0.5282190169073284,1
-0.45229680064315453,0.42604264857735274,1
-0.517513982954415,-0.0017408767064127694,1
-0.3193279443717512,-0.459101607463218,1
-0.4535930083327836,-0.4118997446109249,1
0.20634221126391894,0.0029219393048111777,0
0.5290427194734079,0.04303842954385417,0
-0.3803799643284499,-0.41768456503595003,1
0.576548248329123,-0.03629537337581251,0
-0.4516351291135763,0.2140015200674786,1
-0.49068225884839706,0.11396947915641674,1
-0.4332555614727792,-0.45441416958481184,1
0.47580737529304884,-0.03390656626075094,0
-0.47595122225439485,-0.177264377761147,1
0.5673990324189467,0.03989130777533606,0
0.016257359498618028,-0.17884890177114957,1
0.5886506072951372,-0.0037923404105184005,0
0.3345205096945766,0.05935035851150733,0
0.5511727367094216,-0.08002152584675022,0
-0.30186763580050685,-0.47689133393217376,1
0.47881191394400047,0.08598905949989102,0
-0.14178755530123482,-0.4779556014043894,1
-0.3473808442492733,-0.4764392447252184,1
-0.48176723454205306,0.05163461793386993,1
0.4996521986018029,-0.025022514445897998,0
-0.3778083049903678,0.5268616916174833,1
-0.45997762473363085,0.3335553173194798,1
-0.3570081643361577,0.3767150029075132,1
-0.3641857960885382,-0.5123752033418844,1
-0.42297499560184343,0.4464321837216269,1
-0.4484626078769131,-0.4257105558873935,1
-0.1256205379078976,-0.38232047589866935,1
0.4245417472302588,0.03344545879067694,0
-0.4486858303149424,0.3140245130031952,1
-0.1912316431310296,0.44855469341266024,1
0.40814629777198114,-0.019764443566831002,0
-0.4151414032704097,0.34078582735906193,1
-0.3843648467960897,-0.39610489174729,1
0.396781790416418,-0.012356931536961206,0
-0.14903883748715835,0.47265775478463223,1
-0.3005632628456168,0.5481216532796406,1
-0.4634403189421075,-0.30057324719394135,1
-0.47704992828998644,-0.12882055111897736,1
0.2810864347789179,0.007424824673025292,0
-0.2949664723126227,0.5613447846680601,1
0.0559539683509555,0.22835412709036443,0
0.4761973674011947,-0.019425880428425298,0
0.5442042374979222,-0.04286223841813625,0
0.5361704100972148,0.04206721347557276,0
-0.4634481252347613,-0.39804696878910395,1
-0.4409611611557437,0.22592782284383559,1
-0.11344563798622834,0.4855266158568957,1
0.47999055137502017,-0.07365219190803987,0
0.5215734355139917,-0.018709869147790416,0
-0.16721386485782336,-0.46855482255492564,1
0.37755397781151745,0.025455444921865533,0
0.3240791300072622,0.06387403570906822,0
-0.3872029759198226,0.37840849305180796,1
0.4959878098953307,-0.011320616851924127,0
0.49622579490838115,0.011323291240412118,0
-0.4728023022127646,0.19558446621165612,1
0.5210327430384851,0.016218437057302703,0
-0.501048428169457,0.03220057322472893,1
0.47502556603301244,0.039344683473079796,0
-0.42269921100944874,-0.4701870540165224,1
-0.3732028101090246,-0.3048622562497843,1
-0.48618946696355175,0.1189438898794041,1
-0.3719541834653486,-0.44957913033738184,1
-0.5207731219938257,-0.026414397817265536,1
-0.23861810675691436,0.5559957949455632,1
0.36616497721442887,0.02966058243796962,0
-0.26236367887419554,0.5099822539616634,1
0.48364615972506664,-0.05744698199578236,0
-0.23459313729276504,-0.44347072882137306,1
0.4699606448849182,-0.04960503346643324,0
0.07945503896024193,-0.14775958660935892,1
0.33028044712397436,0.06380518161545058,0
-0.20576278651453583,0.4974685822552934,1
-0.42404870445395465,-0.45867525482523525,1
-0.0806334894423161,0.32575848210073627,1
-0.34828110102535986,0.5143404853910726,1
-0.18425776612159322,0.4518475741613391,1
0.28168858818874426,0.09054884589960387,0
-0.4099184610248829,0.45826771392671367,1
0.5731145025750211,0.0004634220805245414,0
0.48507277253274467,0.03995136430615022,0
-0.41460658451917903,0.44309172041417355,1
0.2786100170890567,0.12416795445455811,0
0.4040359154954834,0.03411862236741679,0
0.45261460546997606,0.030224128825749482,0
0.27728660107151204,0.08664409746971696,0
0.40663191648932323,0.011651074487498542,0
-0.3363267131056759,0.49093681279548723,1
0.03705974009641618,-0.10957571562383152,0
0.4860483602537864,-0.014857911411577877,0
-0.3172699953592415,-0.49678276325767784,1
-0.5086006175768344,-0.13115825709395293,1
-0.4545482250388104,0.24867439040564013,1
-0.2711907481865257,0.4596310003831111,1
-0.3794238809218219,0.508790462379952,1
0.28820178011871633,0.08486490148424512,0
0.5455851043496728,-0.013984108184902184,0
-0.18188187794934935,0.5320331530881802,1
0.5376156853215057,-0.04527698326179217,0
0.4910166800186389,-0.045035964237653055,0
0.3571515538622644,0.09248458436364976,0
-0.39122980191403606,0.5045204451565889,1
0.4019190146728501,0.05110598420677394,0
0.4695691142854666,-0.009330110186588709,0
-0.4624145732409082,0.3103079347454301,1
0.4744818582565547,0.03826570857580749,0
-0.2701291349916697,0.5568019879630827,1
-0.4272437301577475,0.4329455809625115,1
-0.3866861318742857,-0.4997490680565865,1
-0.3434214348285047,-0.17856202145751626,1
-0.44340588420513244,-0.3907294880294916,1
-0.30814568921897517,0.5493646597004677,1
-0.2750047239077513,-0.5687250810575305,1
0.5069775122893524,-0.048139867604946,0
0.376068744094801,0.06476112555418335,0
-0.06648026802065728,-0.3106729945907366,1
0.5520314029632558,-0.017745436414226306,0
-0.5323601819307521,-0.013758697286633466,1
-0.47776411166222416,0.07291668762038592,1
-0.31586276218961934,0.48968240001854973,1
-0.39710436733862475,-0.43848698917998963,1
-0.17352860079263338,0.4615469299030497,1
-0.276909293815081,-0.5430211565818087,1
0.23017067101162095,0.07451486002720961,0
0.5525752525824205,-0.07438109675093267,0
-0.3063436104339658,-0.5094529660381275,1
0.43244862789271893,0.04003502228043657,0
0.5600770127381792,-0.020219069978575987,0
-0.3420784184118078,-0.502788375261968,1
-0.2888125428928617,0.5138424807289823,1
0.41287479420321266,0.0033339732733565614,0
0.5276662061367063,-0.048408456751076544,0
-0.43931660764917674,-0.3400319100710572,1
-0.4852487438685765,0.0435575521359069,1
-0.1993904912028017,-0.3495474741541823,1
0.5678526698611429,-0.04264185423874038,0
0.5061817889045288,-0.007686789206315001,0
0.42141184306599705,0.014535828575841087,0
-0.40197534746576963,0.4716835404804271,1
-0.44802503869849053,-0.44588195905141065,1
-0.2182480783783018,-0.4497318425535447,1
-0.46689837680569374,0.23305558645031021,1
0.5793644883564543,-0.0039387287049871,0
-0.4937788452425905,0.014147911470418531,1
-0.18474081573451934,0.5216659750456569,1
-0.1691762239589494,-0.4061864357236973,1
-0.2648878749157759,0.5593208156450457,1
0.5127745552659949,0.004641079676378519,0
-0.4990977252770259,0.22573657395099436,1
0.2156597337636201,-0.06706351029730276,0
-0.2938552191067011,-0.4159661028631274,1
-0.4400808535499939,-0.3128504097788698,1
0.5186598970500941,-0.024335108457121755,0
0.3146734132060817,-0.006250766943415154,0
-0.4224102091814594,0.3369027817178871,1
-0.47194554270822797,0.3688579539795858,1
0.5367783640266832,-0.07068753026396277,0
0.5125466638517167,0.13503450217611132,0
0.4939928742218447,-0.0009611270635922531,0
-0.44914768012917067,0.3237838012850375,1
-0.4389455821108992,-0.4645307952313193,1
-0.47522136461696596,0.3535140883278095,1
0.39293397892141557,0.061865831390682614,0
0.48104548790242974,0.024483264084645177,0
0.39442542358810434,0.028143674565760578,0
0.34630083662041733,0.01755585351933495,0
-0.2372285581041381,0.5664036661589825,1
-0.40119652173221443,-0.4208102720561835,1
0.4112582250017198,-0.029313630875585462,0
-0.5189097580624253,-0.2388691673435401,1
-0.3544752475021642,-0.43031653516882973,1
-0.4529608728224987,0.13340005994659612,1
-0.2915425895379502,-0.4164275647878186,1
0.46715029716905127,0.00999270996489428,0
-0.42711234654633795,-0.38974565959007074,1
0.48359762930089784,0.05052896199467139,0
0.4185388221215417,-0.032214010327414305,0
0.4403464458634159,-0.002143344406097441,0
0.3582540361139517,0.010731748973880439,0
-0.5121407765131237,-0.016893332249714985,1
-0.46151069601404154,0.2423405820936934,1
0.4918970330973464,0.030752356034762354,0
-0.19620738593710296,0.49451682378494227,1
0.5104259329766192,0.06591246982630125,0
0.45694808628175687,0.03100432022608092,0
-0.22372718687159318,-0.5204523781155811,1
-0.43626415694244414,0.10085584070648394,1
-0.39523450369251606,-0.4739348419887086,1
-0.4799732820102646,-0.302302629783413,1
0.47890325719993193,-0.036021686138177106,0
0.43964578327363835,0.04710715551905514,0
0.4966437010549142,-0.09743869384301602,0
0.5593295699433657,-0.027563885210938298,0
0.49024091505579254,-0.027639403050616105,0
-0.49920816791313466,0.08112286749096388,1
-0.45324842944708293,0.415558389498854,1
-0.3992613866211747,0.5105622407241927,1
-0.4918638494980548,0.31687687667371167,1
-0.38738676591627336,0.41826626070719974,1
0.2750570529045577,-0.011531672864423323,0
-0.1960328896571028,-0.5312528504634282,1
0.4756471795228939,-0.07575670883407018,0
0.47233653541296594,-0.08824687217121038,0
0.15409902921996432,-0.14339450417370522,0
-0.4283584063451718,-0.38139318232374403,1
-0.5018170703625193,0.12798755339359258,1
-0.4383104983654518,0.27611802788730855,1
0.4482252286438265,-0.004433689810674394,0
0.29088094127358965,-0.015320378765356605,0
-0.4798663112868989,0.16286930641487268,1
-0.31139848432869993,-0.5552745224108857,1
-0.42563357485823167,0.423128030003427,1
-0.4756342608263702,0.2307089845308732,1
0.254024761197077,-0.04887785510128204,0
0.4812536204995178,-0.05318051634217879,0
-0.40970495508489807,0.11097634312966374,1
-0.47022076694538995,0.034394381499673936,1
-0.43720632214707045,-0.3445095609251094,1
-0.4255309371901486,0.3894212667383773,1
0.4432569745808427,-0.10871997035367341,0
-0.49403651058490655,-0.3207116936758605,1
-0.40046855529468006,0.48114905009230324,1
-0.5118441276924147,-0.20352081574066788,1
-0.32910437209673865,0.5323531044166653,1
-0.05988904256078611,0.14435708921991927,1
0.18381092612933378,0.12899821114218618,0
-0.33896157753713796,0.526735687310298,1
0.42184472845651194,-0.033021838815138885,0
-0.4097647050479394,0.4429188715498947,1
0.4877543085206145,0.0062683700772533536,0
-0.3472646850863067,-0.4732056943609744,1
-0.339834525923358,0.5365552650575666,1
-0.15209921654779826,0.459544161311438,1
